Total_Time_hours,Total_Distance_km,Avg_Speed_kmh,Max_Speed_kmh,Elevation_Gain_m,Elevation_Loss_m,Elevation_Gain_per_km,Total_Fuel_Liters,Fuel_L_per_100km,Weight_kg,Num_Points,VehId,Trip
0.07441666666666667,0.4776726585694616,29.71309192200557,66.0,17.046466064453284,22.620410156250102,35.686501537484254,0.1519409811437712,31.808599135400677,1133.98,359,8,978.0
0.034583333333333334,0.27483239107857377,23.567901234567902,49.0,10.508355712890562,1.037606811523375,38.23550663606552,0.06856968172512062,24.949636196818137,1133.98,162,8,980.0
0.11977777777777777,1.678034834260807,42.88743882544861,71.0,80.15325622558566,88.78033142089816,47.76614560620493,0.3390173743283829,20.203238181150386,1133.98,613,8,982.0
0.04536111111111111,0.48253621452787065,47.404761904761905,75.0,31.83275451660151,4.044744873046824,65.96966933921784,0.15838904250824767,32.82428090153207,1133.98,210,8,988.0
0.17127777777777778,1.9794043328341338,31.33515731874145,53.0,88.94602050781282,72.70139160156282,44.93575114108136,0.4089011765420062,20.657789303539456,1133.98,731,8,990.0
0.06872222222222223,0.9713077608883004,49.464285714285715,70.0,21.96889343261722,30.33888854980472,22.617850198711245,0.2023088800730192,20.828504436945867,1133.98,336,8,1006.0
0.10330555555555555,1.1819895818796893,36.911417322834644,69.0,24.10094299316401,37.979635620117136,20.390148409630537,0.2542173194652689,21.50757700088974,1133.98,508,8,1014.0
0.04416666666666667,0.5512597807535098,47.07772020725388,70.0,31.800433349609392,3.8226501464843636,57.68683742198967,0.13143702899954496,23.84302892909862,1133.98,193,8,1035.0
0.09344444444444444,1.1341525973842588,44.76158940397351,76.0,64.61242065429667,55.80854187011698,56.96977708583031,0.25460856858369174,22.44923383069488,1133.98,453,8,1039.0
0.02847222222222222,0.2935174239260248,46.71304347826087,73.0,31.954434204101716,8.567364501953335,108.86724807231612,0.08277909573354494,28.202446936985847,1133.98,115,8,1073.0
0.22063888888888888,1.9122709430972875,20.4206008583691,68.0,89.36692810058577,58.96241760253898,46.73340272369509,0.44559937461070215,23.30210455893708,1133.98,932,8,1077.0
0.14247222222222222,1.4920286260197884,31.10142857142857,68.0,90.19884643554704,59.20383605957048,60.45383102076673,0.34142379079552815,22.883193046123225,1133.98,700,8,1091.0
0.10227777777777777,1.6336021567102001,48.73854961832061,74.0,74.00979919433587,83.00094909667956,45.30466545378414,0.3259338117715113,19.95184754333865,1133.98,524,8,1097.0
0.08202777777777778,0.622559725804044,25.80697050938338,73.0,22.525900268554807,11.386297607422023,36.182713617496404,0.19481136237330043,31.29199565900268,1133.98,373,8,1120.0
